Prvdr_CCN,Prvdr_Org_Name,Prvdr_City,Prvdr_St,Prvdr_State_FIPS,Prvdr_Zip5,Prvdr_State_Abrvtn,Prvdr_RUCA,Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt,zip_lat,zip_lon
330195,Long Island Jewish Medical Center,New Hyde Park,270 - 05 76th Avenue,36,11040,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,20,122059.25,19638.65,16384.9,40.7456,-73.67978
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",21,621996.57143,204634.42857,193302.57143,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,11,189997.54545,64088.545455,52982.909091,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,36,97629.555556,31915.138889,29284.305556,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,34,48789.588235,15903.117647,14151.823529,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,47,54293.744681,14337.744681,12548.893617,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,17,80395.411765,28203.764706,26352.823529,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,18,43179.222222,14766.333333,13303.166667,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,DYSEQUILIBRIUM,16,34733.4375,13050.5625,11352.1875,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,238,75606.184874,30560.894958,28614.798319,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,13,45232.538462,18951.538462,17044.076923,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,48,65386.104167,19994.0625,18121.229167,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,31,55014.935484,17656.16129,16329.096774,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,15,40971.333333,14243.666667,12090.333333,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,70,77046.185714,20272.485714,18263.914286,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,15,40562.4,14180.0,12465.8,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,14,71004.214286,16852.142857,15070.714286,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,11,276230.54545,89222.454545,86289.909091,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,53,88100.811321,35981.622642,32715.018868,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,14,65848.928571,26849.642857,22856.428571,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",30,76435.4,22599.1,21039.066667,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",16,45830.8125,14639.25,12485.9375,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,197,71456.604061,21519.116751,19387.964467,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",14,45631.571429,22089.714286,19359.928571,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,17,30363.588235,12790.176471,10560.764706,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,19,41424.947368,18835.578947,17542.368421,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,16,36585.375,12889.4375,11582.25,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,15,21371.133333,10843.333333,9319.8,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,67,37657.835821,14391.373134,12788.313433,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,28,27570.785714,12881.392857,11441.321429,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,28,79246.714286,29790.214286,28226.035714,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,37,67368.837838,25529.837838,24084.810811,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,24,45110.041667,15935.916667,14339.041667,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,12,64884.5,20425.333333,18449.75,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",35,37323.457143,13411.885714,11710.628571,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,14,50667.571429,23769.214286,22715.142857,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,12,38663.083333,15223.333333,13792.25,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,14,98020.642857,41572.071429,39639.5,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,30,90395.133333,28412.266667,25249.966667,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,19,94974.368421,29081.842105,27252.052632,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,12,75403.416667,21962.25,19387.0,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,24,56800.625,14759.208333,12890.083333,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,28,60222.392857,22322.0,20643.214286,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,19,50438.157895,15415.263158,13507.473684,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",48,60166.020833,21353.270833,19756.25,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",27,38040.740741,13220.185185,11554.222222,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,56,62782.839286,22838.767857,21252.875,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,25,57928.4,17021.32,15180.2,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,46,55621.586957,19138.869565,17351.630435,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,45,42289.422222,13653.288889,12021.088889,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,36,72215.361111,24339.111111,22538.722222,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,12,54196.25,20733.75,19436.583333,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,18,45761.666667,14699.166667,13320.277778,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,64,240163.46875,79025.34375,74853.125,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,64,238952.53125,89551.359375,85156.28125,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,527,87705.28463,28570.914611,26463.518027,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,49,52566.693878,16358.387755,14700.061224,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,22,58653.681818,20991.909091,19134.818182,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",12,46769.0,14088.75,11718.916667,40.58402,-73.9488
330196,South Brooklyn Health,Brooklyn,2601 Ocean Parkway,36,11235,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,20,70778.25,22022.95,20036.25,40.58402,-73.9488
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,14,27605.642857,7871.8571429,6423.5714286,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,85,29906.541176,18077.2,16416.035294,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,26,24763.153846,10457.269231,9135.8846154,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,18,21209.166667,9940.4444444,8807.7777778,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,27,18517.851852,8570.5555556,7344.0,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,29,19195.413793,10079.310345,8843.0344828,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,24,16444.291667,6621.2083333,5319.5416667,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",15,26015.133333,13454.866667,12307.4,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",16,19269.3125,7140.5625,5969.0625,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",13,14097.230769,5557.7692308,4238.3846154,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",291,HEART FAILURE AND SHOCK WITH MCC,58,20544.275862,9846.3965517,8951.2931034,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,14,23291.0,9429.5,8531.2142857,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,21,15021.714286,5750.9047619,4709.1904762,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,11,13936.454545,4309.6363636,3172.1818182,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,24,18254.125,7691.125,6244.2916667,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,16,14983.4375,6310.6875,5236.4375,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",12,29135.083333,10151.333333,8976.5833333,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",27,16583.185185,5977.6666667,4820.037037,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,14,48996.5,19210.428571,17875.285714,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,14,20086.714286,5996.6428571,4991.7857143,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",638,DIABETES WITH CC,11,16013.545455,6881.2727273,6092.3636364,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",11,21204.181818,6684.5454545,5407.5454545,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",683,RENAL FAILURE WITH CC,15,18760.2,6723.7333333,5788.0,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,18,19567.944444,6121.0,5085.8888889,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",812,RED BLOOD CELL DISORDERS WITHOUT MCC,17,17618.0,6896.1764706,5884.4117647,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,16,60657.0625,42662.8125,41143.625,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,101,30291.792079,15771.910891,14313.990099,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,32,19940.5625,7903.3125,6731.4375,44.653,-74.92142
330197,Canton-Potsdam Hospital,Potsdam,50 Leroy Street,36,13676,NY,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",17,32394.588235,12238.764706,11305.176471,44.653,-74.92142
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",14,1349844.4286,177153.42857,170383.21429,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",13,778342.0,114474.61538,110206.69231,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,16,313754.125,39746.5625,34802.0,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",57,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,13,75716.923077,11121.153846,9736.2307692,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",61,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",12,225484.83333,27799.25,25572.666667,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",62,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",12,162579.66667,22776.083333,15668.583333,40.63232,-73.63686
330198,Mount Sinai South Nassau,Oceanside,One Healthy Way,36,11572,NY,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,86,148193.62791,18821.732558,16467.348837,40.63232,-73.63686
